235	918
128	563
4	793
463	553
315	389
353	681
707	913
793	953
55	987
471	673
724	853
605	902
333	968
264	343
470	677
341	792
262	270
115	974
220	273
1	872
371	442
598	862
357	507
307	915
417	558
817	924
601	904
100	622
153	448
163	907
237	856
504	971
75	794
853	859
350	733
498	631
264	464
83	389
121	681
410	518
0	391
654	915
748	779
593	905
381	985
324	451
57	107
482	808
642	797
628	862
94	928
111	343
672	676
61	751
281	754
448	931
127	287
206	351
321	338
178	289
362	864
16	227
711	752
40	584
81	356
254	513
77	880
686	695
278	641
586	757
157	580
281	646
396	633
303	405
602	967
234	571
616	636
404	982
266	752
357	641
131	298
76	362
40	705
623	760
263	454
293	885
722	739
479	752
405	574
465	588
181	829
167	931
148	652
509	631
170	936
421	518
247	631
393	685
646	865
99	238
954	981
453	470
348	942
463	929
24	64
29	408
411	473
208	410
120	526
521	870
419	822
446	467
102	657
143	658
666	699
91	239
690	827
349	534
5	724
299	942
25	410
238	932
238	703
783	991
549	824
590	596
461	711
755	929
722	752
293	309
205	462
446	588
396	996
243	488
251	349
196	413
270	362
523	771
3	18
228	365
214	430
164	609
57	483
511	653
805	871
736	771
667	937
202	312
479	886
532	712
91	481
468	993
330	763
108	421
385	958
321	714
66	424
835	935
921	938
217	593
544	722
492	532
84	478
423	661
10	263
15	378
548	841
680	997
661	718
64	499
592	884
652	935
275	948
330	655
724	774
583	835
27	846
75	365
550	887
388	596
522	825
104	837
332	435
337	779
170	373
65	91
865	935
328	959
524	605
257	261
133	720
21	250
331	964
210	674
265	381
330	776
163	370
56	207
94	499
228	728
715	846
80	335
195	322
121	373
709	772
580	887
965	994
63	368
390	497
340	905
703	957
362	664
114	333
172	274
622	776
319	967
415	675
90	915
126	572
327	333
640	793
354	436
786	847
244	564
612	960
216	731
510	949
651	659
436	734
269	328
749	965
69	977
191	674
270	967
58	559
366	675
765	909
187	969
140	857
883	901
363	377
423	916
426	433
739	893
357	562
510	841
491	562
293	806
100	677
81	398
62	156
535	605
936	949
375	387
53	336
254	326
111	277
61	456
718	726
248	511
468	551
406	868
79	510
693	898
225	564
423	808
25	210
54	682
257	516
122	291
595	740
210	929
655	791
526	677
125	333
182	867
185	347
223	639
883	914
129	452
470	516
126	706
93	529
41	339
349	455
649	747
795	801
602	901
404	916
464	967
767	968
393	498
85	116
164	409
436	868
697	909
329	513
45	983
67	513
499	924
3	757
20	172
773	904
226	277
718	968
418	447
36	116
239	704
285	820
794	963
233	401
887	925
829	920
287	637
889	971
130	919
498	820
584	860
78	234
47	655
864	914
850	979
289	417
239	825
321	635
261	355
412	524
109	752
26	717
609	809
172	771
20	414
367	458
226	519
59	113
212	355
430	514
528	820
63	986
388	517
467	581
21	989
85	250
126	251
155	989
623	828
43	253
53	712
483	525
553	998
842	872
245	653
317	758
224	301
757	764
36	250
46	938
421	815
762	879
426	930
462	587
285	954
393	753
66	358
412	766
84	412
783	938
461	887
428	710
254	823
92	761
68	138
75	299
443	466
305	761
291	597
272	355
198	369
98	431
29	597
370	890
304	536
120	715
669	957
304	307
87	538
956	987
359	997
400	769
207	603
78	718
386	834
7	20
528	954
624	662
42	243
627	933
448	665
398	844
217	769
269	959
492	708
626	708
115	492
538	595
469	495
680	944
721	945
237	603
944	990
144	146
316	667
481	963
589	762
319	901
715	901
453	901
76	914
14	36
401	482
258	662
20	790
510	654
648	847
128	323
7	33
215	965
187	903
572	714
696	780
429	665
28	321
214	511
33	436
869	937
272	718
291	960
728	961
24	616
179	261
318	834
230	721
478	557
371	431
194	798
469	966
238	316
188	724
128	444
334	778
81	332
67	205
196	844
256	858
70	210
144	159
405	429
682	737
406	802
43	750
693	832
13	90
51	345
496	961
615	912
73	629
749	912
876	953
895	966
67	326
361	507
270	914
378	447
116	447
9	321
176	498
162	563
19	514
681	899
189	925
385	571
552	748
268	989
114	751
515	866
353	804
242	973
677	901
584	673
603	686
231	289
83	162
368	789
275	332
65	522
192	563
32	345
95	630
535	902
153	571
380	799
595	687
774	918
218	700
166	281
952	961
248	579
229	337
387	923
910	964
201	275
552	990
574	749
159	507
524	928
238	571
274	982
16	229
324	345
274	753
394	818
122	359
554	807
361	641
600	923
4	340
262	864
484	977
415	877
129	520
597	625
363	458
449	461
19	648
98	941
184	981
495	577
662	754
407	464
51	600
627	733
412	579
343	974
305	453
370	582
318	392
571	572
535	915
134	342
442	458
567	867
37	638
56	651
78	410
18	130
317	692
465	819
644	821
437	757
41	528
706	918
725	931
2	536
2	307
81	600
263	348
189	362
829	988
340	531
235	249
947	980
181	952
456	891
108	181
495	590
335	601
729	757
159	641
61	69
214	311
7	772
838	929
67	823
158	941
216	357
142	179
493	931
548	601
97	665
446	819
754	935
64	488
317	705
396	998
243	490
430	582
784	814
242	531
192	939
443	521
35	955
29	423
175	706
576	821
884	937
290	427
235	491
507	950
138	824
40	252
331	724
680	878
551	993
17	534
129	775
173	781
140	604
214	324
425	773
153	839
777	932
156	319
488	829
837	946
290	319
510	588
226	829
474	894
923	986
152	614
446	832
135	152
170	604
750	950
906	938
274	432
565	904
86	381
518	829
108	665
545	666
784	948
228	730
200	897
165	381
464	714
230	547
109	257
150	258
312	845
191	555
397	660
369	561
267	550
869	884
814	948
198	679
580	781
318	781
767	836
612	962
244	566
679	723
579	785
82	504
1	808
469	913
178	212
255	432
950	957
64	864
702	892
540	564
89	399
130	437
111	158
56	222
245	387
369	682
448	975
112	797
129	212
253	507
332	800
98	633
450	792
818	959
348	744
895	913
232	569
39	403
471	851
416	915
140	980
157	395
369	574
281	690
897	959
38	969
51	413
469	926
596	967
54	684
133	977
310	344
950	970
191	918
22	880
108	920
149	692
135	757
391	454
248	634
14	467
387	978
160	521
748	957
13	508
354	572
27	177
266	688
393	500
646	680
145	398
269	464
76	298
241	631
375	860
263	390
260	644
554	862
507	750
144	698
512	865
820	981
405	739
479	688
322	970
649	870
454	860
495	632
371	862
440	467
412	634
329	865
131	355
260	765
203	231
628	932
213	690
650	691
309	398
254	462
1	16
226	629
111	413
88	924
396	811
437	583
285	714
214	245
164	653
95	819
558	580
544	645
184	339
425	465
370	529
170	175
34	580
342	696
361	709
328	761
669	825
405	752
465	766
644	997
979	987
399	412
430	516
17	118
270	298
3	183
280	986
154	352
324	763
346	522
632	650
114	953
296	701
370	650
423	476
400	758
741	822
130	934
842	874
861	887
532	648
485	573
0	824
160	776
275	763
657	828
223	307
435	486
335	548
99	537
536	538
407	653
104	881
238	881
627	922
646	935
332	479
315	835
258	301
678	887
15	314
139	609
510	522
147	204
23	663
625	997
363	997
210	489
726	820
237	363
242	707
383	417
462	481
159	709
682	713
775	941
272	586
24	484
103	777
590	895
304	538
502	782
524	541
562	833
142	247
97	962
312	658
551	940
518	763
677	756
641	833
11	666
90	959
374	489
341	541
181	323
33	196
74	197
425	949
492	710
24	376
98	325
29	720
202	382
23	905
307	435
157	905
408	487
64	677
301	361
77	616
416	836
219	736
520	664
272	828
406	791
425	841
277	906
337	957
645	844
194	908
137	374
49	261
474	962
97	975
50	900
191	610
344	852
466	549
149	613
94	677
388	895
283	613
157	208
322	541
129	146
346	669
189	914
249	965
1	634
150	205
274	500
40	333
642	667
408	729
535	541
86	449
554	783
279	844
793	836
158	325
125	377
237	618
130	492
619	683
209	785
531	836
317	318
281	624
214	634
248	447
415	624
253	562
547	780
93	344
621	729
165	449
354	385
712	847
338	377
257	452
307	798
57	98
255	379
348	570
174	683
320	737
213	611
196	967
633	968
34	151
600	791
853	971
493	665
130	613
512	678
149	626
572	958
214	984
195	742
811	974
107	629
229	326
43	873
640	863
511	978
285	635
255	729
637	794
716	858
535	554
600	912
232	516
108	975
204	683
512	799
820	915
880	966
111	226
314	814
79	917
196	270
14	293
253	575
179	626
220	627
32	576
679	912
155	912
57	111
623	751
26	761
193	938
191	865
232	866
755	907
237	981
185	296
138	450
0	745
179	976
588	915
528	635
261	520
242	278
607	928
271	979
753	982
333	396
118	471
357	753
45	932
320	871
521	861
414	735
194	237
1	71
185	417
498	877
386	407
212	520
157	584
124	407
556	855
368	804
182	348
256	297
417	925
16	581
277	356
301	750
86	825
461	702
53	648
667	807
185	767
553	705
606	797
138	463
45	235
28	820
391	872
50	350
358	466
229	581
148	656
878	990
36	186
215	417
127	533
3	9
209	343
574	764
546	931
613	692
33	117
2	538
318	515
497	746
301	871
411	477
166	646
235	251
276	289
166	417
372	751
97	546
105	407
69	484
745	767
289	487
201	640
3	130
321	934
539	864
208	764
213	879
650	880
400	705
367	528
9	820
83	769
680	759
210	315
509	877
416	649
550	649
247	877
75	127
44	777
486	893
16	944
995	999
866	885
714	757
184	528
425	654
511	657
249	428
205	587
28	954
229	944
303	893
798	872
177	259
397	528
130	184
302	668
176	300
522	708
178	898
448	493
360	609
126	442
122	737
63	359
557	665
510	819
414	882
851	883
474	896
460	998
202	208
243	963
881	991
513	595
573	609
504	775
311	609
113	890
457	663
696	945
696	716
66	549
314	385
47	270
453	958
833	950
511	670
15	732
137	200
226	952
188	431
23	852
174	496
9	954
229	957
526	655
75	490
443	657
429	722
88	200
126	455
38	608
79	609
800	894
626	778
533	550
376	832
106	971
68	450
400	960
343	426
615	848
78	909
821	953
17	670
526	776
77	684
3	506
204	496
405	486
245	268
434	958
9	28
709	897
57	971
693	889
146	262
65	337
249	912
109	609
670	905
670	676
513	958
661	856
81	281
480	781
232	679
311	972
581	604
209	961
765	913
603	851
506	918
786	972
68	692
524	743
250	440
68	463
298	925
3	977
292	851
779	969
317	386
102	461
470	628
556	668
809	848
487	797
327	579
165	746
280	504
101	761
472	674
348	867
351	384
45	866
241	512
320	805
573	985
172	641
177	985
48	117
209	974
185	351
42	568
606	610
713	736
880	913
850	970
406	993
201	332
299	867
13	510
786	985
321	397
151	474
252	526
238	628
725	975
398	580
48	467
755	854
359	625
125	458
639	908
317	628
410	590
616	924
616	695
5	770
239	708
674	865
49	813
333	343
260	996
810	911
189	298
483	516
72	716
507	873
667	862
259	808
347	921
366	934
493	975
713	749
157	760
372	456
162	875
845	868
597	803
275	752
583	868
387	993
431	770
38	287
155	872
585	685
370	760
81	886
260	888
636	879
581	980
204	993
166	472
413	578
298	362
339	363
143	488
726	809
220	937
160	657
163	174
149	239
495	647
209	290
192	875
541	763
178	940
238	991
425	588
98	193
750	873
29	359
755	988
20	539
4	531
229	878
738	755
75	182
247	703
99	539
715	771
44	832
687	938
33	185
420	594
272	467
179	239
384	937
337	825
678	889
53	837
6	725
364	958
620	655
344	491
77	376
402	661
569	838
99	660
295	306
118	673
775	943
580	704
406	551
934	936
631	935
750	886
123	199
240	784
171	950
381	494
513	650
100	252
499	715
124	609
647	650
349	956
158	193
127	614
352	961
80	502
508	949
176	247
365	900
0	250
93	212
492	712
136	848
222	851
860	879
142	599
161	612
78	843
21	309
749	782
702	707
358	897
246	427
182	900
256	620
335	913
591	839
641	956
489	828
508	841
146	196
538	949
593	656
44	148
104	199
271	376
524	556
417	430
183	263
35	99
298	967
241	433
315	382
688	893
592	956
416	959
806	885
130	373
25	845
190	387
608	900
489	720
267	607
145	910
538	841
357	500
54	499
279	846
136	272
12	502
260	338
380	669
108	964
779	903
493	546
457	852
61	623
80	636
248	449
277	921
915	949
800	962
65	513
211	567
156	631
560	721
147	811
269	508
164	226
307	800
670	852
339	981
301	497
438	731
171	387
195	744
630	901
778	799
198	749
201	266
693	957
500	562
142	854
202	868
381	870
348	922
427	986
494	747
609	734
58	860
719	865
966	971
132	516
426	734
211	580
25	161
257	925
16	570
21	685
114	876
217	331
76	355
134	562
26	534
361	753
309	334
713	912
553	694
229	570
570	634
31	60
597	737
327	876
509	624
22	240
137	981
233	460
780	858
147	945
188	983
164	360
260	822
122	363
461	583
172	709
347	747
347	976
273	532
534	802
171	750
405	688
97	535
264	712
658	868
162	930
369	994
470	817
382	933
487	986
676	922
440	874
481	646
519	938
665	992
434	571
747	802
43	420
26	776
535	919
58	994
306	830
340	414
840	966
83	758
212	414
243	481
430	573
270	355
643	866
335	713
159	753
271	994
252	715
384	871
324	591
351	694
7	884
332	415
98	248
764	863
865	915
664	925
101	253
395	471
488	699
548	713
54	178
441	587
83	879
424	943
205	347
330	756
321	936
321	707
197	900
126	431
401	407
179	294
599	651
186	253
521	997
125	997
216	361
4	707
680	990
284	761
449	828
435	893
22	495
817	995
622	756
338	997
200	767
508	654
687	885
332	428
244	544
571	710
92	941
226	941
54	191
133	484
45	371
26	92
633	770
399	603
55	793
504	656
927	988
902	931
313	536
387	485
538	654
340	898
109	248
188	541
95	313
513	826
69	849
283	778
383	487
591	665
25	779
264	270
314	616
723	821
173	906
916	950
594	670
186	616
420	783
833	952
681	824
178	203
