1	751
684	781
362	730
343	488
535	658
191	848
246	555
812	966
168	864
154	966
218	227
663	843
336	448
828	910
566	910
239	515
321	325
698	837
739	838
150	443
601	904
568	956
702	956
394	803
807	972
48	166
540	628
177	576
130	730
182	920
273	284
259	386
23	109
107	746
124	161
602	725
313	622
406	813
318	966
404	740
918	961
959	962
697	962
771	911
403	515
444	516
81	464
442	443
153	340
227	289
311	926
196	976
746	854
457	751
405	561
806	905
214	993
138	217
575	972
630	679
327	870
272	971
368	679
473	695
290	988
271	746
431	469
35	469
398	521
222	295
134	448
683	690
609	741
774	808
727	962
92	222
133	223
551	736
704	978
685	736
146	458
239	649
679	921
51	598
780	973
16	577
439	680
169	819
150	577
54	869
315	644
263	454
375	695
34	402
101	126
120	176
161	177
493	916
364	536
317	690
64	244
143	537
129	639
181	829
146	808
215	413
316	465
693	977
440	531
82	823
118	480
104	582
173	187
197	773
200	290
618	803
255	751
370	701
752	803
24	64
34	752
442	577
595	819
199	819
268	424
180	577
276	285
537	814
597	865
745	763
836	881
99	588
665	999
346	465
2	655
62	706
458	706
425	758
106	254
548	599
534	701
207	306
565	768
0	767
817	989
58	183
490	594
132	886
528	886
266	886
701	814
300	470
374	419
30	609
33	126
150	711
186	368
525	588
263	588
226	706
17	532
504	650
220	891
643	994
297	357
393	819
118	614
981	989
291	542
406	492
318	645
29	542
423	661
48	784
139	902
115	316
156	317
142	419
268	558
276	419
735	933
97	676
45	486
83	778
193	384
105	537
859	999
191	311
633	656
275	948
330	655
724	774
13	948
383	481
536	723
324	840
2	789
103	841
612	718
309	717
340	784
763	887
59	542
587	661
265	610
399	610
55	800
58	317
490	728
438	538
127	676
550	779
130	193
228	728
476	830
839	882
374	553
33	260
186	502
506	672
626	774
20	964
791	841
32	35
376	599
395	841
54	548
123	153
510	599
188	548
166	789
818	944
353	615
17	666
177	389
369	559
407	851
28	266
102	215
503	559
468	538
731	948
183	554
648	913
269	328
348	621
386	913
749	965
485	892
289	980
237	790
311	739
297	841
383	615
25	907
56	220
484	667
200	908
635	836
709	785
346	733
538	903
612	852
560	662
216	852
276	903
684	728
18	867
477	627
21	384
114	575
628	796
265	744
22	986
20	159
359	379
89	518
168	811
154	913
416	913
396	446
148	344
299	513
304	857
395	975
832	976
128	631
582	801
241	508
315	457
263	267
301	559
380	852
91	749
223	868
226	385
314	986
355	795
792	796
85	934
167	744
794	842
426	446
25	102
393	498
183	688
505	739
546	740
296	565
771	858
769	785
103	170
141	462
232	580
655	683
311	873
253	868
234	626
313	919
46	575
440	694
421	452
132	349
290	935
2	468
208	344
667	858
212	463
224	288
308	925
743	853
473	992
528	699
476	509
108	113
514	801
244	940
170	991
753	817
357	817
431	766
706	971
11	180
21	868
544	643
246	986
380	986
796	864
856	915
144	709
493	863
620	638
732	879
279	345
317	637
432	587
410	828
468	806
239	946
280	755
407	530
44	478
145	530
219	479
558	699
810	920
125	817
142	232
268	371
23	540
88	935
611	710
638	813
330	468
22	315
421	586
151	725
63	878
104	879
121	294
463	997
590	772
213	822
323	428
460	699
59	355
399	423
60	957
817	936
454	884
495	885
89	197
476	643
266	833
398	952
530	879
230	587
356	726
568	582
284	823
148	962
886	891
430	648
177	202
531	700
624	891
66	371
164	906
88	130
219	613
847	936
184	592
659	885
698	813
428	952
543	710
235	557
510	762
636	901
427	727
7	141
81	90
119	382
826	998
237	603
316	896
44	962
25	720
118	911
539	941
217	890
234	305
2	736
46	254
516	957
612	665
326	833
362	490
367	834
40	439
21	197
152	680
804	835
339	506
325	608
251	659
8	901
58	264
132	967
569	968
149	382
264	332
302	624
305	895
93	450
907	963
304	670
20	911
758	840
568	716
661	907
320	614
358	906
58	614
70	439
545	732
130	490
204	439
605	783
622	952
302	974
28	213
33	557
470	558
167	557
38	901
599	968
294	332
681	778
390	794
772	896
257	450
675	963
279	963
26	517
81	224
540	738
485	839
163	788
691	907
498	512
9	321
66	855
503	856
291	973
459	557
156	748
82	799
901	902
271	506
381	866
136	281
667	671
77	640
705	963
457	861
190	517
682	979
704	738
382	687
456	636
781	958
855	907
113	270
679	681
706	784
436	923
169	579
568	850
908	918
130	624
223	815
584	794
331	348
336	692
47	589
396	743
322	794
143	297
468	619
165	810
146	568
27	122
393	445
128	928
104	342
150	687
885	907
697	856
43	66
122	359
48	410
86	702
139	528
788	974
639	851
6	184
503	990
181	939
162	697
253	815
5	713
60	420
27	472
789	795
519	934
579	985
159	399
252	590
255	861
324	466
365	467
84	225
442	687
115	292
189	241
227	533
153	584
741	754
340	410
234	923
55	426
46	872
569	647
228	354
266	646
21	815
131	421
475	985
571	693
208	641
359	810
460	862
54	174
534	811
331	482
396	877
31	190
17	292
225	995
335	601
283	411
247	754
352	770
674	821
338	872
16	821
85	426
150	821
525	698
604	991
296	646
122	493
428	765
409	523
82	128
639	985
754	935
386	539
64	488
143	781
124	539
105	297
88	882
129	883
237	416
5	847
22	262
440	775
388	585
462	534
104	826
173	431
121	241
522	585
692	996
365	601
2	549
76	498
34	996
442	821
464	580
137	185
667	939
1	324
345	888
73	200
501	647
840	867
532	714
435	781
784	935
495	832
154	539
267	416
126	211
93	263
79	365
117	657
340	894
870	894
400	945
548	843
128	257
188	308
647	822
36	668
74	960
53	83
449	837
531	647
209	596
247	888
622	765
374	663
355	421
453	956
33	370
828	833
814	935
167	370
203	781
184	539
32	145
92	950
510	709
235	504
202	556
890	930
675	776
312	724
279	776
826	945
177	499
605	946
691	720
145	961
121	375
728	787
332	787
43	684
423	905
920	957
189	509
276	663
288	488
18	627
23	971
62	145
174	386
573	849
554	607
210	797
265	504
213	314
614	658
270	848
330	899
383	725
443	776
37	88
42	432
190	330
517	725
415	448
76	982
492	668
533	669
115	910
175	961
610	889
18	977
343	545
818	838
59	786
909	956
535	715
339	803
130	437
295	504
322	607
69	161
148	454
129	212
506	916
198	571
588	726
566	967
962	967
10	520
698	894
412	500
524	741
472	551
197	346
109	499
54	792
188	792
450	792
106	982
353	859
48	223
34	325
130	787
256	926
259	443
639	664
350	561
429	854
66	802
107	803
253	628
10	870
65	577
868	901
252	403
269	572
651	674
381	813
348	865
477	521
210	931
134	155
306	639
328	398
419	516
37	222
4	274
479	567
212	223
281	582
303	341
330	444
60	583
368	736
151	701
206	408
271	803
1	942
431	526
384	680
458	629
475	798
549	747
208	454
282	403
834	916
625	742
418	449
776	911
509	567
146	515
51	655
352	583
660	736
68	824
357	927
123	531
150	634
852	906
604	804
241	752
790	994
31	942
755	973
493	973
562	578
639	798
713	747
391	696
372	454
107	937
88	695
105	110
196	228
27	419
8	177
32	763
393	742
82	880
541	640
173	244
257	881
238	639
882	933
425	465
29	465
172	773
576	634
340	357
861	995
59	115
100	116
231	599
919	973
597	922
349	820
46	819
435	594
896	989
555	696
761	764
305	521
35	660
458	763
52	75
38	177
131	368
549	881
230	347
15	193
326	809
452	948
378	999
106	311
54	121
455	465
171	706
873	978
224	532
606	634
740	826
363	876
726	928
91	188
58	240
223	307
266	943
715	769
775	820
412	768
47	81
33	183
90	717
866	938
167	183
967	990
258	301
235	317
226	763
391	830
86	194
523	949
160	897
280	999
729	825
66	481
541	774
558	943
392	651
805	820
156	374
142	476
345	835
782	836
18	440
196	712
265	317
710	933
435	728
25	830
522	882
195	487
200	831
324	897
368	415
79	312
645	723
340	841
343	358
587	718
647	769
251	769
72	272
416	836
798	938
187	784
130	250
603	662
262	369
52	559
33	317
74	318
57	903
203	728
184	486
230	831
851	949
450	605
455	949
123	210
109	312
510	656
568	826
205	774
694	965
315	380
31	621
12	379
466	549
471	893
526	600
163	548
182	790
407	908
66	615
198	734
310	975
354	493
137	266
235	801
381	626
334	780
40	333
124	970
141	385
494	503
480	605
232	503
292	554
724	965
672	775
345	380
286	739
387	791
368	549
24	739
46	498
800	960
151	514
170	564
684	785
288	785
436	683
384	493
785	837
57	98
513	903
587	852
399	801
185	283
176	729
911	949
589	898
396	503
93	694
492	965
528	622
239	519
261	278
321	329
338	498
376	790
582	858
664	668
807	976
48	170
755	786
58	858
144	632
493	786
240	340
369	750
391	509
470	802
102	406
143	407
181	699
883	971
215	283
253	575
220	627
693	847
371	796
579	745
334	914
771	915
81	468
540	982
158	688
23	463
121	806
214	997
231	412
611	633
690	926
234	683
308	632
349	633
24	873
55	186
459	801
785	971
40	817
458	576
389	971
136	525
475	745
549	694
213	745
361	643
309	453
20	350
37	519
190	761
264	710
625	689
341	930
726	741
437	638
17	52
506	997
528	756
509	514
239	653
187	463
132	756
662	756
412	581
85	186
527	531
439	684
236	355
315	648
678	700
301	750
48	304
204	817
188	284
432	644
69	592
12	58
124	299
148	885
509	864
289	366
256	418
280	812
393	689
109	930
140	243
200	294
48	654
65	69
461	823
120	530
259	874
634	751
498	890
196	525
201	869
344	423
349	767
3	130
25	643
522	695
154	299
233	592
560	987
81	952
511	536
222	433
175	587
571	587
328	829
254	880
703	706
650	880
224	479
265	480
666	824
330	875
399	480
652	926
110	377
89	254
187	597
228	598
266	890
453	716
57	716
604	885
304	593
51	147
395	711
548	953
202	316
279	536
413	536
430	705
113	998
295	480
756	875
599	891
659	942
296	890
731	818
221	716
923	988
255	300
372	885
119	439
485	762
232	316
311	609
297	711
724	778
8	608
751	881
383	485
536	727
484	537
116	141
29	896
93	157
98	501
496	547
152	737
193	738
688	717
55	804
8	958
476	834
70	146
281	558
131	799
781	881
222	917
640	676
717	896
376	603
417	604
455	896
109	259
399	964
53	327
526	547
300	958
811	908
11	855
470	615
547	835
409	901
197	456
178	214
546	610
656	778
255	434
370	384
499	794
581	604
311	743
773	774
498	569
864	892
234	496
365	979
387	738
65	687
103	979
189	753
216	856
250	440
477	631
876	902
688	851
326	435
168	815
116	625
154	917
171	332
195	918
517	969
377	400
506	810
855	964
514	671
593	964
187	276
266	569
706	841
379	446
68	584
21	738
73	928
174	980
931	959
642	856
683	857
320	805
380	856
110	995
89	872
130	681
331	405
317	507
336	749
322	851
74	749
509	677
201	332
280	625
734	795
371	743
794	846
390	985
66	107
219	349
563	913
236	518
310	467
711	811
370	518
86	759
409	446
139	585
120	343
199	636
273	585
521	687
639	908
6	241
9	512
83	461
542	975
253	872
196	338
313	923
5	770
216	990
269	816
463	867
153	641
590	642
650	693
576	744
595	986
727	913
768	914
479	811
73	123
501	570
933	981
212	467
570	929
437	585
127	359
206	652
187	410
154	462
132	703
38	287
155	872
222	596
203	354
58	939
70	764
548	766
87	179
166	472
493	867
584	985
606	744
410	832
322	985
0	934
31	247
17	349
96	642
437	935
622	688
32	657
412	878
835	981
467	585
107	242
181	191
145	534
337	704
318	462
411	653
375	996
423	478
562	822
510	632
634	698
391	940
45	303
124	596
143	838
158	180
201	816
27	663
104	883
214	489
714	812
81	899
194	776
170	190
543	930
708	997
689	755
367	704
441	653
97	843
243	668
191	478
55	617
41	719
817	940
743	991
94	545
173	838
228	545
319	663
742	766
79	422
165	196
203	488
249	833
736	951
106	555
54	365
529	658
188	365
620	776
661	777
293	381
353	432
320	484
14	966
127	843
113	945
187	894
624	895
599	838
198	494
203	838
263	889
585	940
280	304
406	443
82	319
156	268
197	269
183	371
109	422
510	766
615	782
735	884
12	489
182	900
163	658
237	607
311	556
364	382
654	895
714	946
767	772
404	720
478	669
120	961
137	376
288	545
114	392
136	151
480	715
270	905
330	956
168	628
190	387
264	336
176	489
262	263
57	797
98	798
222	864
645	967
206	331
68	397
342	377
36	859
359	546
572	839
245	444
622	956
369	510
317	320
322	664
126	752
112	854
186	803
561	680
547	782
662	732
294	336
299	680
337	972
753	850
13	94
637	675
29	38
34	382
177	690
691	911
498	516
484	618
451	670
181	809
179	736
676	788
5	583
354	737
767	906
10	927
693	957
99	218
142	854
2	285
384	387
783	850
494	747
480	849
482	922
111	228
78	280
556	844
630	793
14	295
60	640
795	860
560	963
192	567
266	516
305	444
379	393
16	341
57	342
40	927
100	978
530	562
287	804
72	650
89	819
512	922
875	974
223	819
190	871
658	747
410	645
358	455
14	645
415	989
951	969
299	814
753	984
338	742
412	691
887	984
85	296
202	881
145	347
678	810
43	70
414	737
235	240
350	752
773	855
23	357
97	306
45	116
28	701
179	870
27	476
426	747
82	937
519	938
558	866
940	968
250	521
255	865
370	815
783	984
103	471
84	229
516	640
617	692
290	297
667	809
479	758
138	465
556	978
248	825
671	928
270	584
55	430
211	943
720	820
319	476
475	989
153	938
571	697
287	938
326	866
856	866
73	420
147	369
92	470
171	763
138	815
460	866
699	882
647	692
279	296
432	538
418	640
91	245
333	532
527	775
167	240
678	944
184	409
282	944
301	994
342	995
562	769
161	425
221	476
391	887
297	471
462	538
145	831
200	538
632	949
370	949
478	482
221	826
1	328
768	995
78	548
124	893
100	307
193	498
289	960
270	718
77	323
25	887
99	836
462	888
2	903
76	852
84	713
175	831
343	415
73	554
147	503
515	899
243	965
325	775
416	893
490	842
89	498
113	892
149	549
624	842
171	308
209	600
913	945
11	615
90	908
148	324
198	441
547	595
700	837
10	390
739	765
925	955
49	318
87	610
17	780
504	898
540	555
125	313
219	914
167	724
602	652
406	740
5	396
60	103
65	447
82	616
505	719
235	858
87	960
596	837
348	735
2	98
40	390
482	735
270	852
22	750
383	729
806	832
99	970
608	847
249	914
288	842
18	981
436	740
458	499
628	910
609	668
208	324
320	565
265	858
347	668
760	837
171	442
737	853
396	560
52	750
79	853
828	971
96	268
373	576
106	986
197	350
150	504
790	864
320	915
12	570
48	227
199	396
691	858
295	858
355	909
47	756
143	464
831	838
167	858
32	633
440	458
519	751
500	509
467	561
109	853
771	972
461	746
172	643
254	453
6	351
383	863
806	966
138	278
212	227
234	740
387	982
3	53
665	926
35	530
477	875
131	238
497	561
609	802
347	802
741	921
452	818
111	525
534	628
190	818
603	987
336	643
437	695
776	915
79	987
476	623
321	520
357	931
54	930
544	757
530	859
315	705
411	413
72	947
359	977
428	582
414	684
166	582
653	700
732	993
410	942
353	408
468	920
289	423
294	767
354	818
13	525
882	937
80	249
197	834
214	249
269	710
310	711
48	711
24	125
65	126
884	983
115	243
557	588
268	485
861	999
18	310
4	412
97	603
100	120
105	464
611	824
248	772
234	874
745	824
349	824
330	582
671	875
8	531
104	993
252	891
687	819
360	424
2	716
153	885
175	644
287	885
213	936
763	814
400	762
823	865
95	126
914	983
513	639
551	931
303	829
246	295
284	587
377	778
738	757
449	654
89	311
113	705
47	85
38	531
434	531
131	722
492	701
604	942
198	254
239	255
184	356
225	357
304	650
626	701
717	819
356	840
645	943
455	819
529	768
109	182
31	491
182	660
278	368
429	537
179	362
681	758
370	896
34	947
404	480
120	721
161	722
87	773
372	942
64	789
446	891
311	666
710	937
383	542
457	491
140	784
575	712
360	558
387	661
368	419
244	383
629	948
610	706
288	655
367	948
441	897
763	948
95	260
628	723
251	773
287	430
399	671
438	599
94	789
591	841
262	373
379	958
915	938
230	835
373	389
15	681
529	902
36	969
397	948
834	949
182	794
605	897
295	671
355	722
85	861
508	964
561	790
253	445
786	908
25	29
118	220
505	666
274	733
348	682
141	389
163	902
180	317
66	969
97	282
503	970
231	282
676	898
55	56
459	671
533	620
612	913
211	569
233	328
288	789
381	980
384	497
21	445
917	960
688	908
366	857
347	615
75	681
704	852
341	800
415	749
368	903
0	507
79	800
970	971
206	575
679	795
68	641
491	744
207	985
609	965
263	328
15	226
433	739
240	344
322	908
64	118
451	564
487	975
198	872
662	976
201	389
643	734
13	338
407	457
519	698
467	508
66	164
109	800
546	801
794	903
274	867
348	816
711	868
697	970
48	524
122	473
177	934
364	760
773	965
28	811
97	416
270	344
789	909
500	806
324	580
76	478
497	508
153	698
590	699
727	970
479	868
73	180
152	473
534	575
176	867
592	745
281	883
652	796
267	985
363	693
745	987
46	986
96	349
192	811
319	586
780	981
417	929
458	930
90	534
819	909
645	756
263	462
356	653
10	16
433	873
870	874
856	976
240	478
207	530
606	801
279	406
317	698
69	596
143	545
129	647
74	940
643	868
321	817
51	956
333	642
775	987
90	884
508	643
109	934
167	350
733	761
337	761
884	930
483	586
