1061	2983
345	1315
1685	2810
214	1798
1683	2737
1425	1947
1373	1757
1774	2101
31	2845
1151	2876
1547	2876
404	1895
2078	2512
495	1259
956	2408
706	1479
1888	2388
1244	2286
1012	2717
1335	2404
234	2423
263	909
10	463
395	1028
1694	2522
2134	2794
983	1198
76	2214
454	1608
576	2537
719	2845
1448	2466
135	2794
948	1362
284	2136
313	622
760	2065
903	1619
414	1428
1403	1942
601	1254
348	808
372	1202
403	515
1098	2060
1301	1665
525	2198
996	1029
280	1613
925	2317
1269	2881
1310	2882
2141	2810
1451	2363
284	2486
2292	2979
1151	2071
2770	2981
872	2656
2138	2512
333	2378
1484	1722
1169	2650
357	520
362	864
1984	2045
2142	2631
1858	2872
1173	2769
1944	2646
1887	2112
920	2323
2293	2800
457	1101
613	1614
1790	2179
1886	1887
143	2631
1222	2661
19	875
2154	2641
1316	2296
113	510
719	2040
1006	1316
2635	2914
326	1557
1062	1625
2151	2343
291	2502
1564	2775
46	1917
1593	2015
199	2913
137	2035
70	813
1	2174
6	2518
338	1567
1155	1789
439	1619
1592	1790
501	2497
1650	1768
241	1634
184	1100
1803	2010
779	2441
839	2492
1615	2713
813	1271
185	1702
123	824
1893	1903
1492	1559
458	2800
807	1456
1669	2949
120	526
1307	1779
674	1866
963	1969
2642	2930
1616	2534
264	2934
890	2430
986	2138
399	2570
738	2790
1132	1963
165	2928
321	2687
2100	2354
792	2272
164	2703
162	1876
1032	1732
1911	2832
8	1409
694	2868
1187	2998
687	1697
12	2282
1679	2482
1278	2138
2152	2894
1472	2381
2248	2602
441	1641
126	317
1029	1811
1373	2375
709	2395
688	1518
1123	1446
143	671
547	1286
1328	1851
741	2283
2257	2314
2298	2315
2561	2725
1105	2745
324	2934
2311	2550
74	2005
1099	2930
1979	2720
71	1707
1253	2616
203	1826
1091	2288
1378	1564
15	1775
409	1702
851	2047
1814	2094
1879	2489
7	1133
124	1718
98	497
626	2868
1345	2555
1488	2109
1431	1575
1147	1816
689	938
118	1903
1587	2088
128	2591
501	887
1776	2741
587	661
1151	2689
2266	2376
143	2899
578	2827
865	2103
961	2565
1052	1929
1792	2493
589	707
18	1672
804	1827
1888	2201
2270	2495
181	2602
1299	1806
1101	1821
304	723
77	1498
1918	2043
1541	2093
1233	1940
856	1236
863	2407
954	2525
1069	2283
1095	1252
2282	2505
1485	2161
1165	2745
358	959
917	2643
1316	2914
160	974
1347	2227
378	2365
753	1488
1534	2053
1157	1349
1589	1760
1250	2294
1976	2398
1289	1468
630	2586
187	2016
911	2047
226	1190
663	1945
816	2187
967	2356
1454	2474
