132	2
268	2
266	3
82	2
447	2
257	2
448	2
417	3
437	2
16	2
93	2
269	2
273	2
155	0
172	2
340	1
171	3
381	2
9	2
319	2
97	2
166	2
234	3
308	3
386	2
46	0
247	3
376	2
10	3
463	2
321	1
325	2
183	0
391	3
136	0
279	0
48	3
259	2
124	2
161	3
0	2
74	2
201	3
239	2
407	2
113	0
206	2
459	2
2	2
15	3
110	3
290	2
254	3
392	2
58	2
37	2
165	2
231	2
408	2
154	4
431	3
469	2
35	3
131	2
177	3
370	3
43	2
64	2
342	2
397	2
284	0
185	2
413	2
6	0
182	3
4	3
109	2
300	3
60	2
418	2
337	3
403	0
101	2
126	0
309	2
341	0
20	2
238	0
14	0
423	3
27	2
362	2
75	2
352	2
200	0
112	2
76	0
24	3
424	3
243	2
367	0
31	2
188	3
270	2
470	3
143	0
429	3
41	2
219	2
379	3
311	2
117	3
79	2
121	2
291	2
38	3
120	0
170	2
230	2
419	0
106	0
297	2
465	2
108	0
3	3
18	0
22	2
260	2
94	0
374	2
71	2
175	2
475	2
249	0
425	3
414	2
73	2
198	2
114	2
199	2
12	2
251	2
168	0
435	0
388	2
70	2
203	2
481	0
307	2
486	2
293	2
322	3
80	3
17	2
42	0
135	2
384	0
244	2
271	2
440	0
86	2
158	0
255	0
471	2
194	2
363	0
151	0
215	2
211	3
40	2
274	3
389	2
116	2
28	0
65	0
333	2
328	2
128	2
141	1
395	2
433	2
436	3
218	2
282	3
204	2
69	2
159	0
382	3
390	2
287	2
146	3
169	3
359	2
276	3
96	0
25	0
210	0
226	2
385	2
331	2
401	2
138	0
272	3
457	0
305	2
462	2
334	2
7	2
288	2
339	2
144	2
467	2
330	0
99	2
298	2
452	2
416	0
468	0
152	2
412	2
212	2
196	2
283	2
365	2
350	2
263	3
355	0
304	2
422	2
127	0
118	2
427	2
420	2
176	3
235	2
237	0
428	2
474	2
107	2
130	0
186	2
361	2
310	2
489	2
221	2
253	2
147	2
202	3
484	0
265	3
402	0
479	3
87	2
91	0
292	0
315	0
295	0
208	0
387	2
156	0
264	3
119	3
246	2
380	3
197	2
383	4
100	2
63	2
33	2
125	0
314	0
449	2
445	2
393	2
405	0
213	2
354	2
275	0
281	2
23	2
220	2
229	2
173	2
394	2
343	2
122	2
415	2
115	2
302	2
409	3
224	0
303	2
30	0
369	2
400	2
426	3
477	0
92	3
466	2
85	0
313	2
318	0
482	0
349	0
105	0
52	2
472	0
488	2
174	3
252	2
432	0
478	0
324	0
66	2
442	0
267	2
332	3
285	2
123	0
438	2
39	0
68	2
19	2
8	0
187	2
228	0
1	0
217	2
78	0
133	0
450	2
301	0
51	0
26	0
317	0
89	0
368	0
487	2
320	2
148	3
162	2
299	0
137	0
149	2
446	0
256	2
190	0
277	0
451	0
134	0
240	3
178	0
329	2
232	0
29	0
344	0
294	0
372	0
77	0
480	0
485	0
142	0
327	2
157	0
209	0
338	0
456	0
236	0
411	3
55	3
375	2
67	2
84	0
49	0
378	0
454	0
460	2
214	0
184	0
54	0
5	0
323	0
245	2
458	0
296	0
34	3
129	0
345	0
399	0
193	0
88	0
32	0
164	0
153	0
430	0
441	0
180	0
242	0
483	0
336	0
444	0
455	0
103	0
421	0
21	0
47	0
44	0
222	0
453	0
289	0
98	0
364	0
139	0
36	0
248	0
191	0
360	0
461	0
102	0
410	0
56	0
346	0
357	0
280	0
83	0
396	0
258	3
356	0
434	0
181	0
61	0
347	0
398	0
225	0
150	0
312	0
189	0
326	0
439	0
377	0
358	0
223	0
72	0
62	0
45	0
59	0
205	0
179	0
50	0
192	0
227	0
464	0
145	0
476	0
11	0
233	0
216	0
335	0
262	0
306	0
95	0
104	0
111	0
57	0
250	0
371	0
160	0
90	0
140	0
366	0
406	0
261	0
195	0
316	0
473	0
353	0
207	0
286	0
443	0
53	0
348	0
404	0
351	0
13	0
278	0
241	0
81	0
163	0
373	0
167	0
